Order ID,Date_Order_Placed,Time_Order_Placed,Purchase Address,Location,State Code,PinCode,OrderTotal,,,,,,,,,,,,,,,,,,
164493,3/25/2019,18:33,986 Forest St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
164494,3/30/2019,16:46,612 11th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164495,3/23/2019,15:10,606 Hill St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
164496,3/10/2019,7:30,99 Main St, Portland,ME,4101,$11.99,,,,,,,,,,,,,,,,,,
164497,3/29/2019,10:11,82 Hickory St, Atlanta,GA,30301,$379.99,,,,,,,,,,,,,,,,,,
164498,3/26/2019,12:53,642 Park St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164499,3/9/2019,22:42,900 Hickory St, Boston,MA,2215,$600.00,,,,,,,,,,,,,,,,,,
164500,3/6/2019,21:44,557 8th St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
164501,3/22/2019,14:28,263 2nd St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
164502,3/30/2019,19:48,791 Park St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
164503,3/6/2019,20:02,664 North St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164504,3/21/2019,3:10,302 Cedar St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
164505,3/19/2019,12:53,257 Maple St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
164506,3/9/2019,11:54,128 Sunset St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
164507,3/9/2019,17:16,357 Adams St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164508,3/23/2019,9:18,352 Center St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164509,3/22/2019,10:08,467 11th St, Austin,TX,73301,$389.99,,,,,,,,,,,,,,,,,,
164510,3/12/2019,13:04,128 Hill St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164511,3/7/2019,11:46,972 River St, San Francisco,CA,94016,$29.90,,,,,,,,,,,,,,,,,,
164512,3/14/2019,16:30,783 Hickory St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
164513,3/3/2019,16:51,930 Maple St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
164514,3/16/2019,9:55,854 12th St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
164515,3/2/2019,17:07,995 West St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
164516,3/16/2019,18:06,250 River St, Dallas,TX,75001,$150.00,,,,,,,,,,,,,,,,,,
164517,3/15/2019,18:12,522 13th St, Austin,TX,73301,$2.99,,,,,,,,,,,,,,,,,,
164518,3/15/2019,20:10,670 Adams St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
164519,3/7/2019,12:44,247 1st St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
164520,3/13/2019,12:47,890 10th St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
164521,3/4/2019,11:25,565 Main St, San Francisco,CA,94016,$399.99,,,,,,,,,,,,,,,,,,
164522,3/29/2019,23:20,201 Lincoln St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
164523,3/16/2019,11:42,395 11th St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
164524,3/15/2019,12:32,462 West St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
164525,3/28/2019,18:57,493 Highland St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164526,3/30/2019,21:08,349 10th St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
164527,3/13/2019,5:28,257 Madison St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
164528,3/16/2019,6:52,723 7th St, Los Angeles,CA,90001,$400.00,,,,,,,,,,,,,,,,,,
164529,3/30/2019,20:21,923 Willow St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
164530,3/1/2019,20:32,406 Pine St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
164531,3/6/2019,22:24,426 12th St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
164532,3/10/2019,21:47,929 Cedar St, Atlanta,GA,30301,$300.00,,,,,,,,,,,,,,,,,,
164533,3/3/2019,12:42,369 Church St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
164534,3/18/2019,18:40,625 Ridge St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164535,3/30/2019,10:21,801 Lincoln St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
164536,3/27/2019,9:38,913 Ridge St, Boston,MA,2215,$8.97,,,,,,,,,,,,,,,,,,
164537,3/4/2019,10:06,550 Adams St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164538,3/27/2019,14:21,425 Adams St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164539,3/1/2019,13:21,74 Elm St, San Francisco,CA,94016,$700.00,,,,,,,,,,,,,,,,,,
164540,3/30/2019,15:16,556 Spruce St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
164541,3/11/2019,20:22,987 7th St, Atlanta,GA,30301,$623.90,,,,,,,,,,,,,,,,,,
164542,3/15/2019,12:33,965 River St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
164543,3/31/2019,13:34,776 7th St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
164544,3/25/2019,16:08,596 Madison St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
164545,3/12/2019,22:20,629 7th St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
164546,3/17/2019,21:58,268 11th St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164547,3/13/2019,8:41,536 7th St, Portland,ME,4101,$7.68,,,,,,,,,,,,,,,,,,
164548,3/23/2019,9:02,503 Cherry St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
164549,3/19/2019,14:25,237 Elm St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164550,3/15/2019,17:22,577 North St, Portland,OR,97035,$5.98,,,,,,,,,,,,,,,,,,
164551,3/20/2019,22:13,547 Center St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
164552,3/12/2019,1:37,756 Lincoln St, Portland,ME,4101,$149.99,,,,,,,,,,,,,,,,,,
164553,3/6/2019,11:35,523 Washington St, Los Angeles,CA,90001,$103.83,,,,,,,,,,,,,,,,,,
164554,3/9/2019,11:49,160 5th St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164555,3/12/2019,7:55,854 Maple St, San Francisco,CA,94016,$17.93,,,,,,,,,,,,,,,,,,
164556,3/4/2019,18:05,318 13th St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
164557,3/7/2019,17:20,855 Church St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
164558,3/17/2019,18:39,359 Lakeview St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164559,3/25/2019,17:20,585 Hickory St, Los Angeles,CA,90001,$11.96,,,,,,,,,,,,,,,,,,
164560,3/30/2019,22:22,215 Johnson St, Boston,MA,2215,$600.00,,,,,,,,,,,,,,,,,,
164561,3/1/2019,14:25,548 13th St, New York City,NY,10001,$379.99,,,,,,,,,,,,,,,,,,
164562,3/3/2019,12:51,305 Meadow St, Boston,MA,2215,$379.99,,,,,,,,,,,,,,,,,,
164563,3/25/2019,23:46,122 Main St, Seattle,WA,98101,"$1,700.00",,,,,,,,,,,,,,,,,,
164564,3/12/2019,19:45,501 14th St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
164565,3/30/2019,10:49,194 Willow St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
164566,3/17/2019,14:39,803 14th St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
164567,3/18/2019,13:22,105 Sunset St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164568,3/27/2019,20:09,525 Spruce St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164569,3/18/2019,9:21,760 Lakeview St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
164570,3/31/2019,19:32,359 11th St, New York City,NY,10001,$29.90,,,,,,,,,,,,,,,,,,
164571,3/2/2019,16:13,209 Pine St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
164572,3/5/2019,20:48,828 Jefferson St, Boston,MA,2215,$149.99,,,,,,,,,,,,,,,,,,
164573,3/20/2019,13:51,712 North St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
164574,3/29/2019,11:51,503 9th St, Dallas,TX,75001,$44.85,,,,,,,,,,,,,,,,,,
164575,3/27/2019,19:12,435 2nd St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
164576,3/21/2019,16:52,121 Jefferson St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
164577,3/10/2019,18:57,728 6th St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
164578,3/10/2019,23:45,313 11th St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
164579,3/1/2019,12:31,12 1st St, Atlanta,GA,30301,$149.99,,,,,,,,,,,,,,,,,,
164580,3/13/2019,18:16,987 Highland St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
164581,3/15/2019,22:37,942 South St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
164582,3/17/2019,18:48,114 13th St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
164583,3/24/2019,22:03,232 Main St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
164584,3/20/2019,9:19,147 Main St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
164585,3/12/2019,12:20,167 Wilson St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
164586,3/24/2019,16:34,343 Hill St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
164587,3/16/2019,16:36,565 Hill St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
164588,3/4/2019,16:52,445 Jackson St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
164589,3/13/2019,11:40,662 4th St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
164590,3/27/2019,16:48,963 Church St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
164591,3/21/2019,20:39,51 Wilson St, Los Angeles,CA,90001,$300.00,,,,,,,,,,,,,,,,,,
164592,3/21/2019,22:13,251 1st St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164593,3/16/2019,11:49,188 Center St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
164594,3/6/2019,21:53,651 Cherry St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164595,3/10/2019,22:15,718 Walnut St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
164596,3/21/2019,13:31,140 Spruce St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
164597,3/19/2019,8:28,19 Wilson St, Atlanta,GA,30301,$3.84,,,,,,,,,,,,,,,,,,
164598,3/13/2019,8:50,124 Lakeview St, Boston,MA,2215,$700.00,,,,,,,,,,,,,,,,,,
164599,3/23/2019,22:28,662 2nd St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164600,3/1/2019,12:07,406 Hill St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
164601,3/10/2019,19:38,511 Sunset St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164602,3/2/2019,22:27,35 8th St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164603,3/22/2019,8:37,943 Maple St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
164604,3/3/2019,3:48,154 2nd St, Portland,OR,97035,$300.00,,,,,,,,,,,,,,,,,,
164605,3/29/2019,14:14,237 1st St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
164606,3/1/2019,13:05,630 Spruce St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
164607,3/6/2019,15:34,242 Maple St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
164608,3/24/2019,17:38,584 Dogwood St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
164609,3/30/2019,16:55,539 7th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164610,3/24/2019,22:42,966 Main St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
164611,3/8/2019,15:30,749 Ridge St, Atlanta,GA,30301,$14.94,,,,,,,,,,,,,,,,,,
164612,3/22/2019,16:14,747 Elm St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
164613,3/29/2019,15:02,63 14th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164614,3/1/2019,9:23,801 Chestnut St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
164615,3/17/2019,18:19,498 Park St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164616,3/22/2019,19:57,577 Wilson St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
164617,3/16/2019,16:35,362 Hickory St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
164618,3/1/2019,13:18,537 14th St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
164619,3/26/2019,6:42,859 Highland St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
164620,3/25/2019,18:02,841 2nd St, Dallas,TX,75001,$700.00,,,,,,,,,,,,,,,,,,
164621,3/30/2019,14:46,273 Willow St, Seattle,WA,98101,$5.98,,,,,,,,,,,,,,,,,,
164622,3/28/2019,18:54,802 11th St, Atlanta,GA,30301,$379.99,,,,,,,,,,,,,,,,,,
164623,3/20/2019,13:04,243 Johnson St, Portland,OR,97035,$7.68,,,,,,,,,,,,,,,,,,
164624,3/31/2019,21:01,690 11th St, New York City,NY,10001,$5.98,,,,,,,,,,,,,,,,,,
164625,3/28/2019,19:43,404 Walnut St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
164626,3/10/2019,16:44,218 River St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
164627,3/3/2019,9:22,90 Jackson St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
164628,3/24/2019,13:06,925 Cherry St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
164629,3/13/2019,9:37,972 Washington St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164630,3/8/2019,10:34,761 Adams St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
164631,3/16/2019,8:14,90 Center St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
164632,3/23/2019,10:32,83 Meadow St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
164633,3/8/2019,21:13,445 Lincoln St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164634,3/7/2019,21:18,124 Hill St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
164635,3/3/2019,20:35,892 Pine St, New York City,NY,10001,$394.94,,,,,,,,,,,,,,,,,,
164636,3/22/2019,21:40,893 Madison St, Boston,MA,2215,"$1,700.00",,,,,,,,,,,,,,,,,,
164637,3/26/2019,18:21,804 6th St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
164638,3/19/2019,13:25,83 Forest St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164639,3/12/2019,19:45,857 Center St, Boston,MA,2215,$400.00,,,,,,,,,,,,,,,,,,
164640,3/24/2019,11:23,277 Spruce St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
164641,3/20/2019,11:06,218 Cedar St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164642,3/17/2019,11:11,147 Center St, Atlanta,GA,30301,$400.00,,,,,,,,,,,,,,,,,,
164643,3/4/2019,15:22,91 West St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
164644,3/8/2019,16:37,963 Park St, Austin,TX,73301,"$1,700.00",,,,,,,,,,,,,,,,,,
164645,3/14/2019,22:17,83 Madison St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
164646,3/6/2019,16:17,512 Johnson St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
164647,3/23/2019,3:51,922 Willow St, Portland,OR,97035,$11.95,,,,,,,,,,,,,,,,,,
164648,3/15/2019,18:29,732 9th St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
164649,3/31/2019,13:49,171 Dogwood St, Austin,TX,73301,$2.99,,,,,,,,,,,,,,,,,,
164650,3/26/2019,10:20,871 Highland St, Los Angeles,CA,90001,$29.90,,,,,,,,,,,,,,,,,,
164651,3/17/2019,18:55,147 9th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
164652,3/16/2019,17:31,899 Meadow St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
164653,3/17/2019,18:46,82 Sunset St, Portland,OR,97035,$14.95,,,,,,,,,,,,,,,,,,
164654,3/22/2019,4:28,307 Johnson St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
164655,3/22/2019,11:06,334 9th St, Atlanta,GA,30301,$149.99,,,,,,,,,,,,,,,,,,
164656,3/10/2019,19:45,357 West St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
164657,3/27/2019,11:34,946 8th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164658,3/21/2019,0:03,99 Washington St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164659,3/25/2019,10:05,625 West St, New York City,NY,10001,$17.93,,,,,,,,,,,,,,,,,,
164660,3/2/2019,18:56,397 Cedar St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
164661,3/31/2019,14:21,15 Adams St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
164662,3/11/2019,22:58,170 5th St, Atlanta,GA,30301,$5.98,,,,,,,,,,,,,,,,,,
164663,3/25/2019,14:41,228 11th St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
164664,3/27/2019,7:20,380 Hill St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
164665,3/13/2019,8:28,618 Chestnut St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
164666,3/20/2019,17:19,299 7th St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
164667,3/21/2019,9:32,989 West St, San Francisco,CA,94016,$29.90,,,,,,,,,,,,,,,,,,
164668,3/21/2019,21:06,344 Hill St, San Francisco,CA,94016,$700.00,,,,,,,,,,,,,,,,,,
164669,3/1/2019,13:56,505 10th St, Boston,MA,2215,$5.98,,,,,,,,,,,,,,,,,,
164670,3/7/2019,12:33,623 Sunset St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
164671,3/12/2019,21:39,516 14th St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
164672,3/18/2019,8:51,8 Pine St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
164673,3/29/2019,19:02,895 Meadow St, Seattle,WA,98101,$600.00,,,,,,,,,,,,,,,,,,
164674,3/29/2019,17:21,941 Wilson St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
164675,3/28/2019,19:56,337 Hill St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
164676,3/14/2019,10:45,970 Church St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
164677,3/4/2019,12:32,578 Washington St, New York City,NY,10001,$611.95,,,,,,,,,,,,,,,,,,
164678,3/7/2019,11:14,617 Center St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
164679,3/4/2019,20:14,604 Cherry St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
164680,3/6/2019,17:35,387 Walnut St, San Francisco,CA,94016,$109.99,,,,,,,,,,,,,,,,,,
164681,3/27/2019,19:13,451 Highland St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
164682,3/22/2019,18:27,544 Church St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
164683,3/28/2019,14:19,983 Center St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
164684,3/25/2019,18:26,13 13th St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
164685,3/31/2019,11:06,691 10th St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
164686,3/29/2019,19:38,266 Maple St, Seattle,WA,98101,$109.99,,,,,,,,,,,,,,,,,,
164687,3/5/2019,15:00,796 Elm St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
164688,3/12/2019,14:10,331 Johnson St, Portland,OR,97035,$5.98,,,,,,,,,,,,,,,,,,
164689,3/3/2019,21:46,478 Highland St, Los Angeles,CA,90001,$711.94,,,,,,,,,,,,,,,,,,
164690,3/11/2019,16:02,309 13th St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
164691,3/3/2019,23:45,774 1st St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
164692,3/10/2019,13:23,828 Church St, Dallas,TX,75001,$379.99,,,,,,,,,,,,,,,,,,
164693,3/8/2019,13:32,243 Washington St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
164694,3/10/2019,11:57,195 Park St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
164695,3/28/2019,9:51,568 Adams St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
164696,3/15/2019,19:36,829 Dogwood St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
164697,3/24/2019,8:51,544 Elm St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
164698,3/7/2019,9:55,911 Lincoln St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164699,3/13/2019,10:50,555 Forest St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
164700,3/9/2019,23:02,988 Johnson St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
164701,3/16/2019,17:06,227 North St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164702,3/11/2019,9:56,59 1st St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
164703,3/19/2019,14:19,72 Elm St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
164704,3/26/2019,15:19,703 Hickory St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
164705,3/26/2019,2:09,900 Madison St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
164706,3/6/2019,0:58,220 Cedar St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
164707,3/3/2019,18:09,554 9th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
164708,3/25/2019,14:12,752 Sunset St, Los Angeles,CA,90001,$23.90,,,,,,,,,,,,,,,,,,
164709,3/13/2019,6:58,210 14th St, Seattle,WA,98101,$7.68,,,,,,,,,,,,,,,,,,
164710,3/23/2019,11:49,846 13th St, San Francisco,CA,94016,$249.99,,,,,,,,,,,,,,,,,,
164711,3/9/2019,14:26,671 14th St, Dallas,TX,75001,$23.98,,,,,,,,,,,,,,,,,,
164712,3/29/2019,13:49,930 2nd St, Austin,TX,73301,$8.97,,,,,,,,,,,,,,,,,,
164713,3/31/2019,20:01,474 1st St, San Francisco,CA,94016,$699.99,,,,,,,,,,,,,,,,,,
164714,3/11/2019,11:33,681 13th St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
164715,3/4/2019,13:54,476 Jackson St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
164716,3/13/2019,9:23,82 Sunset St, Portland,OR,97035,$5.98,,,,,,,,,,,,,,,,,,
164717,3/10/2019,15:24,433 Highland St, San Francisco,CA,94016,$6.83,,,,,,,,,,,,,,,,,,
164718,3/4/2019,17:23,978 Church St, Dallas,TX,75001,$11.95,,,,,,,,,,,,,,,,,,
164719,3/8/2019,9:01,777 2nd St, Boston,MA,2215,$7.68,,,,,,,,,,,,,,,,,,
164720,3/14/2019,17:15,134 Lakeview St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
164721,3/1/2019,20:32,647 6th St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
164722,3/4/2019,7:23,318 North St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
164723,3/31/2019,8:55,303 Highland St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
164724,3/18/2019,18:49,538 Walnut St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
164725,3/27/2019,21:19,279 Center St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
164726,3/6/2019,9:39,413 Lake St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
164727,3/31/2019,11:10,257 Jackson St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
164728,3/25/2019,16:16,863 Forest St, San Francisco,CA,94016,$35.85,,,,,,,,,,,,,,,,,,
164729,3/25/2019,17:43,29 5th St, Seattle,WA,98101,$99.99,,,,,,,,,,,,,,,,,,
164730,3/27/2019,22:57,152 Johnson St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
164731,3/10/2019,16:17,373 Johnson St, Portland,OR,97035,$11.99,,,,,,,,,,,,,,,,,,
164732,3/22/2019,6:18,95 6th St, Dallas,TX,75001,$109.99,,,,,,,,,,,,,,,,,,
164733,3/9/2019,11:40,749 Washington St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
164734,3/27/2019,18:38,195 12th St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
164735,3/4/2019,17:33,367 Maple St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
164736,3/18/2019,11:10,509 2nd St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
164737,3/14/2019,22:16,275 Spruce St, Los Angeles,CA,90001,$611.95,,,,,,,,,,,,,,,,,,
164738,3/19/2019,23:14,615 Highland St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
164739,3/25/2019,19:15,416 Church St, San Francisco,CA,94016,$389.99,,,,,,,,,,,,,,,,,,
164740,3/24/2019,14:54,950 Cedar St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
164741,3/25/2019,17:18,507 Johnson St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
164742,3/23/2019,14:56,93 Johnson St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
164743,3/20/2019,1:10,249 Forest St, Austin,TX,73301,$11.99,,,,,,,,,,,,,,,,,,
